siren;sources;origines;methode_jointure;confiance_jointure;denomination;code_postal;commune;site_web;nom_structure_porteuse;naf;tranche_effectifs;categorie_juridique;denomination__tiers_lieux;code_postal__tiers_lieux;commune__tiers_lieux;site_web__tiers_lieux;denomination__ess_numerique;denomination__cate_juridique;nom_usage;famille_ess;naf_numerique;tags_numerique
327438966;sirene;cate_juridique;siren_direct;;APLON NORD;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
327968863;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSOCIATION DISTRICT INFORMATIONS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
328163589;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASS RENNES VERTE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
328348024;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;INOVAT DEVELOP CONSEIL ID PLUS;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
328603147;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSO RENCON CONCER ACTION DEVE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
329033211;sirene;cate_juridique;siren_direct;;ADIR 43;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
329296826;sirene;cate_juridique;siren_direct;;ASS DEVELOPPEMENT INFORM ARTISANAT;;;;;58.29C;NN;9220.0;;;;;;;;association;True;edition_logiciel
329361893;ess_france|sirene;ess_numerique;siren_direct;;ASS TECHNIQUES ORGANISAT NOUVELLES;;;;;62.02A;;;;;;;;;;;True;conseil_it
329489819;ess_france|sirene;ess_numerique;siren_direct;;ADIREB;;;;;62.02A;;;;;;;;;;;True;conseil_it
330074055;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CONFEDER FR AMICALES ANCIENS ELEVES;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
330166190;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;ASSO RECHER NEURO LANGU ROUSSI;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
330256124;sirene;cate_juridique;siren_direct;;LOGIT;;;;;62.01Z;NN;9220.0;;;;;;;;association;True;dev_logiciel
330929597;ess_france|sirene;ess_numerique;siren_direct;;APRIM ANALY PRODU RESSO INFORM;;;;;62.02A;;;;;;;;;;;True;conseil_it
331532143;ess_france|sirene;cate_juridique|ess_numerique;siren_direct;;CENTRE DOCUMENT INTERNATIONALE;;;;;63.11Z;NN;9220.0;;;;;;;;association;True;hebergement
